90728;349359;;Gunther;Gunther
92328;349359;;Gunther;Gunther
92408;349359;;Gunther;Gunther
92648;349359;;Gunther;Gunther
92728;349359;;Gunther;Gunther
92808;349359;;Gunther;Gunther
100408;349359;;Gunther;Gunther
101288;349359;;Gunther;Gunther
166472;349367;;HAW1;HAW1
166888;349372;;HCannonMapOut1;HCannonMapOut1
170008;349387;;HIME;HIME
166056;349392;;HMGset1;HMGset1
118760;349400;;HP減少;HP減少
119144;349400;;HP減少;HP減少
106276;349409;;Halford;Halford
106280;349417;;Hamilton;Hamilton
96164;349426;;Hannes;Hannes
96172;349426;;Hannes;Hannes
96176;349426;;Hannes;Hannes
96184;349426;;Hannes;Hannes
94324;349433;;Hans;Hans
94332;349433;;Hans;Hans
94336;349433;;Hans;Hans
94340;349433;;Hans;Hans
94404;349433;;Hans;Hans
134916;349438;;Hard Steel Plate;Plaques Tremp<es
134920;349438;;Hard Steel Plate;Plaques Tremp<es
122980;349455;;Hard Worker;Diligente
134660;349467;;Hardened Plate;Plaques Renforc<es
134664;349467;;Hardened Plate;Plaques Renforc<es
131716;349482;;Hardened Ragnite;Ragnite Tremp<
131720;349482;;Hardened Ragnite;Ragnite Tremp<
106068;349499;;Harold;Harold
121064;349506;;Having Alicia around is a drag, causing a drop in//evasion.;Avoir Alicia dans les parages est une peine,//provoquant une chute de l'esquive.
121256;349566;;Having Largo around is a drag, causing a drop in//attack power.;Avoir Largo dans les parages est une peine,//provoquant une chute de la puissance d'attaque.
121160;349630;;Having Rosie around is a drag, causing a drop in//attack power.;Avoir Rosie dans les parages est une peine,//provoquant une chute de la puissance d'attaque.
120968;349694;;Having Welkin around is a drag, causing a drop in//firing accuracy.;Avoir Welkin dans les parages est une peine,//provoquant une chute de la pr<cision.
119528;349762;;Having allies nearby is a distraction that causes a drop//in evasion ability.;Avoir des alli<s = proximit< est une source de distraction//qui cause une baisse des capacit<s = esquiver.
119480;349840;;Having allies nearby sparks a sense of responsibility//that leads to a natural boost in defensive ability.;Avoir des alli<s = proximit< leur insuffle le sens des//responsabilit<s, augmentant leurs capacit<s d<fensives.
119768;349947;;Having allies of the same unit class nearby puts them at//ease, raising their natural evasion.;Avoir des alli<s de la m$me classe = proximit<//les met = l'aise, augmentant leur esquive naturelle.
119816;350042;;Having allies of the same unit class nearby puts them on//edge, lowering their evasion abilities.;Avoir des alli<s de la m$me classe = proximit<//les stresse, r<duisant leur capacit< = esquiver.
120728;350140;;Having brethren close by to protect stirs enhanced//defensive abilities.;Avoir des fr>res proches = prot<ger provoque//une augmentation des capacit<s d<fensives.
119912;350213;;Having enemies nearby terrifies them, hindering//accuracy when firing.;Etre proche d'ennemis les terrifie,//entravant la pr<cision au tir.
121592;350284;;Having full HP leaves them full of pep and ready to go,//including enhanced evasion abilities.;Avoir ses HPs au maximum lui donne la p$che//et augmente ses comp<tences d'esquive.
121640;350379;;Having full HP makes them get overconfident, leading to//a decrease in evasion.;Avoir ses HPs au maximum le rend trop confiant//et r<duit ses comp<tences d'esquive.
121880;350459;;Having less than half-full AP brings them an adrenalin//rush that leads to increased defense.;Avoir moins de la moiti< de ses APs max provoque une//mont<e d'adr<naline qui entraine une d<fense accrue.
121928;350553;;Having less than half-full AP makes them feel totally//exhausted, leading to decreased defense.;Avoir moins de la moiti< de leurs APs max les <puise//compl>tement, entrainant une baisse de d<fense.
121688;350649;;Having less than half-full HP makes them inexplicably//happy, granting a boost in defense.;Avoir moins de la moiti< de ses HPs max le rend//inexplicablement heureux, donnant un bonus de d<fense.
121736;350740;;Having less than half-full HP makes them throw away hope//for the future, meaning lessened defense.;Avoir moins de la moiti< de ses HPs max les d<prime,//entrainant une d<fense amoindrie.
119576;350840;;Having men nearby makes them happy, leading to enhanced//accuracy when firing.;Avoir des hommes = proximit< les rend heureux,//augmentant la pr<cision.
119624;350919;;Having men nearby triggers a constitutional loathing so//powerful it lowers accuracy.;Avoir des hommes = proximit< provoque une r<pugnance//si forte qu'elle r<duit la pr<cision.
121304;351005;;Having no allies nearby lets them think clearly,//improving their evasive skills.;N'avoir aucun alli< = proximit< aide = penser clairement,//augmentant l'esquive.
122696;351087;;Having only a few allies nearby gives them a strange//sense of adventure that leads to improved accuracy.;Avoir peu d'alli<s lui donne une <trange sensation//d'aventure qui lui octroie une plus grande pr<cision.
119672;351193;;Having women around makes them want to look good,//making them shoot with greater accuracy.;Avoir des femmes = proximit< les pousse = se montrer//sous leur meilleur jour, augmentant la pr<cision.
119720;351285;;Having women nearby triggers a constitutional loathing//so powerful it lowers accuracy.;Avoir des femmes = proximit< provoque une r<pugnance//si forte qu'elle r<duit la pr<cision.
96248;351373;;Hawkins;Hawkins
122932;351381;;Head-Lit Deer;Abasourdi
117220;351395;;Heal All;Soin G<n<ral
115684;351404;;Healing Boost;Boost de Soin
117124;351418;;Healing Request;R<cup<rez
168964;351434;;Heat Sink;Radiateur
169172;351434;;Heat Sink;Radiateur
166452;351444;;Heavy AT Cannon;Canon A-T Lourd
166460;351444;;Heavy AT Cannon;Canon A-T Lourd
166036;351460;;Heavy Gatling;Gatling Lourde
166044;351460;;Heavy Gatling;Gatling Lourde
155076;351474;;Heavy Tank;Char Lourd
156836;351474;;Heavy Tank;Char Lourd
156848;351474;;Heavy Tank;Char Lourd
158340;351474;;Heavy Tank;Char Lourd
158348;351474;;Heavy Tank;Char Lourd
159380;351474;;Heavy Tank;Char Lourd
159588;351474;;Heavy Tank;Char Lourd
159596;351474;;Heavy Tank;Char Lourd
162916;351474;;Heavy Tank;Char Lourd
162924;351474;;Heavy Tank;Char Lourd
169364;351474;;Heavy Tank;Char Lourd
130436;351485;;Heavy Tank Gun;Arme Lourde
130440;351485;;Heavy Tank Gun;Arme Lourde
155428;351485;;Heavy Tank Gun;Canon Char Lourd
167700;351485;;Heavy Tank Gun;Canon Char Lourd
167708;351485;;Heavy Tank Gun;Canon Char Lourd
167908;351485;;Heavy Tank Gun;Canon Char Lourd
167916;351485;;Heavy Tank Gun;Canon Char Lourd
168116;351485;;Heavy Tank Gun;Canon Char Lourd
168124;351485;;Heavy Tank Gun;Canon Char Lourd
169572;351485;;Heavy Tank Gun;Canon Char Lourd
169780;351485;;Heavy Tank Gun;Canon Char Lourd
171656;351485;;Heavy Tank Gun;Canon Char Lourd
171660;351485;;Heavy Tank Gun;Canon Char Lourd
226096;351485;;Heavy Tank Gun;Canon Char Lourd
226864;351485;;Heavy Tank Gun;Canon Char Lourd
118664;351500;;Heavy pollen allergies mean a steady drain of HP when//standing near too much plant life.;Une tr>s forte allergie au pollen signifie une perte//constante de HP en <tant trop proche de plantes.
98084;351590;;Hector;Hector
98092;351590;;Hector;Hector
98096;351590;;Hector;Hector
98104;351590;;Hector;Hector
98168;351597;;Heitinga;Heitinga
91684;351606;;Herbert;Herbert
91692;351606;;Herbert;Herbert
91696;351606;;Herbert;Herbert
91704;351606;;Herbert;Herbert
91364;351614;;Hermes;Hermes
91372;351614;;Hermes;Hermes
91376;351614;;Hermes;Hermes
121448;351621;;Hiding from view causes them to quickly get antsy,//causing a drop in defensive abilities.;Rester cach<s les rend rapidement nerveux,//provoquant une baisse de la d<fense.
119288;351712;;High places excite them, yielding a boost in their//attack power.;Les endroits <lev<s les excite, produisant//une hausse de leur puissance d'attaque.
119336;351778;;High places make them intensely uncomfortable, causing//a drop in their attack power.;Les endroits <lev<s les rendent tr>s inconfortables,//provoquant une chute de la puissance d'attaque.
138756;351864;;High-Temp Fuel;Flamme Intensive
138760;351864;;High-Temp Fuel;Flamme Intensive
260148;351864;;High-Temp Fuel;Flamme Intensive
91384;351879;;Hilmes;Hilmes
126968;351886;;His insurmountable spirit is enough to call him back//from death, reviving him after his HP reaches zero.;Son esprit insurmontable est suffisant pour le rappeler//d'entre les morts, le ranimant quand ses HPs sont = z<ro.
98564;351992;;Homer;Homer
98572;351992;;Homer;Homer
98576;351992;;Homer;Homer
98584;351992;;Homer;Homer
96728;351998;;Howard;Howard
106072;352005;;Hughie;Hughie
122596;352012;;Humanitarian;Humanitaire
224304;352025;;ISARA Smoke;Fumig>ne ISARA
224308;352037;;ISARA Smoke 1;Fumig>ne ISARA
106076;352051;;Ian;Ian
123416;352055;;If able to successfully land an attack without being//noticed first, attack power and evasion both rise.;Si ils sont capables d'ex<cuter une attaque sans avoir <t<//rep<r<s, leur attaque et leur esquive augmentent.
119860;352160;;Imp Hater;Anti-Imp<riaux
121444;352170;;Impatient;Impatient
167076;352180;;Imperial Army;Arm<e Imp<riale
167284;352180;;Imperial Army;Arm<e Imp<riale
95684;352194;;Imperial Guard;Garde Imp<rial
95692;352194;;Imperial Guard;Garde Imp<rial
95696;352194;;Imperial Guard;Garde Imp<rial
95700;352194;;Imperial Guard;Garde Imp<rial
95764;352194;;Imperial Guard;Garde Imp<rial
95772;352194;;Imperial Guard;Garde Imp<rial
95776;352194;;Imperial Guard;Garde Imp<rial
95780;352194;;Imperial Guard;Garde Imp<rial
95444;352209;;Imperial Officer;Grad< Imp<rial
95452;352209;;Imperial Officer;Grad< Imp<rial
95456;352209;;Imperial Officer;Grad< Imp<rial
95460;352209;;Imperial Officer;Grad< Imp<rial
99140;352209;;Imperial Officer;Grad< Imp<rial
99540;352209;;Imperial Officer;Grad< Imp<rial
37364;352226;;Imperial Soldier;Soldat Imp<rial
37908;352226;;Imperial Soldier;Soldat Imp<rial
38452;352226;;Imperial Soldier;Soldat Imp<rial
39540;352226;;Imperial Soldier;Soldat Imp<rial
40084;352226;;Imperial Soldier;Soldat Imp<rial
40628;352226;;Imperial Soldier;Soldat Imp<rial
41172;352226;;Imperial Soldier;Soldat Imp<rial
41716;352226;;Imperial Soldier;Soldat Imp<rial
42260;352226;;Imperial Soldier;Soldat Imp<rial
42804;352226;;Imperial Soldier;Soldat Imp<rial
43348;352226;;Imperial Soldier;Soldat Imp<rial
43892;352226;;Imperial Soldier;Soldat Imp<rial
44436;352226;;Imperial Soldier;Soldat Imp<rial
44980;352226;;Imperial Soldier;Soldat Imp<rial
45524;352226;;Imperial Soldier;Soldat Imp<rial
46068;352226;;Imperial Soldier;Soldat Imp<rial
46612;352226;;Imperial Soldier;Soldat Imp<rial
47156;352226;;Imperial Soldier;Soldat Imp<rial
47700;352226;;Imperial Soldier;Soldat Imp<rial
48244;352226;;Imperial Soldier;Soldat Imp<rial
48788;352226;;Imperial Soldier;Soldat Imp<rial
49332;352226;;Imperial Soldier;Soldat Imp<rial
49876;352226;;Imperial Soldier;Soldat Imp<rial
50420;352226;;Imperial Soldier;Soldat Imp<rial
89940;352226;;Imperial Soldier;Soldat Imp<rial
90180;352226;;Imperial Soldier;Soldat Imp<rial
95524;352226;;Imperial Soldier;Soldat Imp<rial
95532;352226;;Imperial Soldier;Soldat Imp<rial
95536;352226;;Imperial Soldier;Soldat Imp<rial
95540;352226;;Imperial Soldier;Soldat Imp<rial
95604;352226;;Imperial Soldier;Soldat Imp<rial
95612;352226;;Imperial Soldier;Soldat Imp<rial
95616;352226;;Imperial Soldier;Soldat Imp<rial
95620;352226;;Imperial Soldier;Soldat Imp<rial
113460;352243;;Imperial Tank;Char Imp<rial
130692;352257;;Improved Shrapnel;Shrapnel Am<lior<
130696;352257;;Improved Shrapnel;Shrapnel Am<lior<
137220;352257;;Improved Shrapnel;Shrapnel Am<lior<
137224;352257;;Improved Shrapnel;Shrapnel Am<lior<
217140;352257;;Improved Shrapnel;Shrapnel Am<lior<
219700;352257;;Improved Shrapnel;Shrapnel Am<lior<
219956;352257;;Improved Shrapnel;Shrapnel Am<lior<
130052;352275;;Increased Payload;Charge Augment<e
130056;352275;;Increased Payload;Charge Augment<e
136836;352275;;Increased Payload;Charge Augment<e
136840;352275;;Increased Payload;Charge Augment<e
216884;352275;;Increased Payload;Charge Augment<e
219188;352275;;Increased Payload;Charge Augment<e
219444;352275;;Increased Payload;Charge Augment<e
115688;352293;;Increases the HP one ally can heal using Ragnaid (S).;Double la quantit< de HP qu'un alli< peut soigner.
116168;352347;;Increases the damage done by hand grenades for one ally.;Augmente les d<gats fait par les grenades d'un alli<.
120004;352404;;Indecisive;Ind<cis
112548;352415;;Indestructible;Indestructible
122552;352430;;Inflicting pain on others fills them with a sublime//sense of pleasure, upping anti-personnel attack power.;Infliger de la douleur aux autres la remplie d'un//intense plaisir, augmentant sa puissance d'attaque.
96328;352538;;Inglebard;Inglebard
106284;352548;;Ingram;Ingram
119960;352555;;Innate combat instincts awaken when surrounded by//several enemies, granting enhanced accuracy.;Ses instincts de guerrier se r<veille quand il est entour<//de plusieurs ennemis, accordant une hausse de pr<cision.
106080;352651;;Innes;Innes
122692;352657;;Intimate Company;Compagnie Intime
120628;352674;;Into Macho Men;Aime les Machos
125812;352689;;Invincible;Invincible
171444;352700;;Invulnerable Gun;Canon Invincible
171452;352700;;Invulnerable Gun;Canon Invincible
92964;352717;;Irene;Irene
106288;352723;;Irvine;Irvine
90724;352730;;Isara;Isara
90732;352730;;Isara;Isara
90736;352730;;Isara;Isara
90744;352730;;Isara;Isara
92644;352730;;Isara;Isara
92652;352730;;Isara;Isara
92656;352730;;Isara;Isara
92660;352730;;Isara;Isara
92724;352730;;Isara;Isara
92732;352730;;Isara;Isara
92736;352730;;Isara;Isara
92740;352730;;Isara;Isara
92804;352730;;Isara;Isara
92812;352730;;Isara;Isara
92816;352730;;Isara;Isara
92820;352730;;Isara;Isara
101284;352730;;Isara;Isara
101292;352730;;Isara;Isara
106084;352736;;Jack;Jack
106292;352741;;Jackson;Jackson
95208;352749;;Jaeger;Jaeger
90260;352756;;Jail Guard;Geolier
123124;352767;;Jam Jinxed;Maudit
91124;352778;;Jane;Jane
91132;352778;;Jane;Jane
91136;352778;;Jane;Jane
91144;352778;;Jane;Jane
97844;352783;;Jann;Jann
97852;352783;;Jann;Jann
97856;352783;;Jann;Jann
106296;352788;;Jenkins;Jenkins
106088;352796;;Jim;Jim
98408;352800;;Jung;Jung
97604;352805;;Juno;Juno
97612;352805;;Juno;Juno
97616;352805;;Juno;Juno
121016;352810;;Just knowing that Alicia is nearby gives confidence//and a boost in evasion.;Savoir que Alicia n'est pas loin donne confiance//et augmente l'esquive.
121208;352887;;Just knowing that Largo is nearby gives confidence//and a boost in attack power.;Savoir que Largo n'est pas loin donne confiance//et augmente la puissance d'attaque.
121112;352968;;Just knowing that Rosie is nearby gives confidence//and a boost in attack power.;Savoir que Rosie n'est pas loin donne confiance//et augmente la puissance d'attaque.
120920;353049;;Just knowing that Welkin is nearby gives confidence//and a boost in firing accuracy.;Savoir que Welkin n'est pas loin donne confiance//et augmente la pr<cision.
124132;353134;;Kamikaze;Kamikaze
74348;353143;;Kanazar the Lion;Kanazar le Lion
74352;353143;;Kanazar the Lion;Kanazar le Lion
98484;353160;;Karl;Karl
98492;353160;;Karl;Karl
98496;353160;;Karl;Karl
99064;353165;;Kathleen;Kathleen
106300;353174;;Keegan;Keegan
106304;353181;;Keller;Keller
106096;353188;;Ken;Ken
96004;353192;;Kevin;Kevin
96012;353192;;Kevin;Kevin
96016;353192;;Kevin;Kevin
96024;353192;;Kevin;Kevin
91368;353198;;Kissinger;Kissinger
122740;353208;;Klutz;Empot<e
98404;353214;;Knute;Knute
98412;353214;;Knute;Knute
98416;353214;;Knute;Knute
222004;353220;;Kr N-246;Kr N-246
274228;353229;;Kr N-520;Kr N-520
222260;353238;;Kr N33 Pg101;Kr N33 Pg101
222516;353251;;KrM10 GmS 1;KrM10 GmS 1
236852;353263;;KrM10 GmS 10;KrM10 GmS 10
237108;353276;;KrM10 GmS 11;KrM10 GmS 11
237364;353289;;KrM10 GmS 12;KrM10 GmS 12
235316;353302;;KrM10 GmS 2;KrM10 GmS 2
235572;353314;;KrM10 GmS 3;KrM10 GmS 3
235828;353326;;KrM10 GmS 4;KrM10 GmS 4
222772;353338;;KrM10 GmS 5;KrM10 GmS 5
236084;353350;;KrM10 GmS 6;KrM10 GmS 6
236340;353362;;KrM10 GmS 7;KrM10 GmS 7
236596;353374;;KrM10 GmS 8;KrM10 GmS 8
220212;353386;;KrM10 Pg 1;KrM10 Pg 1
233268;353397;;KrM10 Pg 10;KrM10 Pg 10
233524;353409;;KrM10 Pg 11;KrM10 Pg 11
233780;353421;;KrM10 Pg 12;KrM10 Pg 12
231732;353433;;KrM10 Pg 2;KrM10 Pg 2
231988;353444;;KrM10 Pg 3;KrM10 Pg 3
232244;353455;;KrM10 Pg 4;KrM10 Pg 4
220468;353466;;KrM10 Pg 5;KrM10 Pg 5
232500;353477;;KrM10 Pg 6;KrM10 Pg 6
232756;353488;;KrM10 Pg 7;KrM10 Pg 7
233012;353499;;KrM10 Pg 8;KrM10 Pg 8
223028;353510;;KrM15 GmS1;KrM15 GmS1
261684;353521;;KrM15 GmS10;KrM15 GmS10
261940;353533;;KrM15 GmS11;KrM15 GmS11
262196;353545;;KrM15 GmS12;KrM15 GmS12
237620;353557;;KrM15 GmS2;KrM15 GmS2
237876;353568;;KrM15 GmS3;KrM15 GmS3
234036;353579;;KrM15 Pg1;KrM15 Pg1
262452;353589;;KrM15 Pg10;KrM15 Pg10
262708;353600;;KrM15 Pg11;KrM15 Pg11
262964;353611;;KrM15 Pg12;KrM15 Pg12
234292;353622;;KrM15 Pg2;KrM15 Pg2
221492;353632;;KrM15 Pg20;KrM15 Pg20
234548;353643;;KrM15 Pg3;KrM15 Pg3
94084;353653;;Kreis;Kreis
94092;353653;;Kreis;Kreis
94096;353653;;Kreis;Kreis
94100;353653;;Kreis;Kreis
94164;353653;;Kreis;Kreis
94172;353653;;Kreis;Kreis
94176;353653;;Kreis;Kreis
94180;353653;;Kreis;Kreis
106028;353659;;Kurt;Kurt
166264;353664;;LAW1;LAW1
106308;353669;;Lampard;Lampard
178484;353677;;Lancaar M1;Lancaar M1
252468;353688;;Lancaar M1R;Lancaar M1R
197940;353700;;Lancaar M2;Lancaar M2
198196;353711;;Lancaar M3;Lancaar M3
252724;353722;;Lancaar M3R;Lancaar M3R
198452;353734;;Lancaar M4;Lancaar M4
200500;353745;;Lancaar-SH M1;Lancaar-SH M1
201012;353759;;Lancaar-SH M10;Lancaar-SH M10
201268;353774;;Lancaar-SH M11;Lancaar-SH M11
201524;353789;;Lancaar-SH M12;Lancaar-SH M12
200756;353804;;Lancaar-SH M2;Lancaar-SH M2
201780;353818;;Lancaar-SH M20;Lancaar-SH M20
231220;353833;;Lance Beam;Rayon Destructeur
113604;353844;;Lance Fragment;Fragment de Lance
231476;353859;;Lance Gatling;Rayon Mitrailleur
37352;353873;;Lancer;Lancier
37356;353873;;Lancer;Lancier
37360;353873;;Lancer;Lancier
41160;353873;;Lancer;Lancier
41164;353873;;Lancer;Lancier
41168;353873;;Lancer;Lancier
48232;353873;;Lancer;Lancier
48236;353873;;Lancer;Lancier
48240;353873;;Lancer;Lancier
48776;353873;;Lancer;Lancier
48780;353873;;Lancer;Lancier
48784;353873;;Lancer;Lancier
49320;353873;;Lancer;Lancier
49324;353873;;Lancer;Lancier
49328;353873;;Lancer;Lancier
49864;353873;;Lancer;Lancier
49868;353873;;Lancer;Lancier
49872;353873;;Lancer;Lancier
50408;353873;;Lancer;Lancier
50412;353873;;Lancer;Lancier
50416;353873;;Lancer;Lancier
86320;353873;;Lancer;Lancier
90004;353873;;Lancer;Lancier
90012;353873;;Lancer;Lancier
90484;353873;;Lancer;Lancier
90492;353873;;Lancer;Lancier
92004;353873;;Lancer;Lancier
92012;353873;;Lancer;Lancier
92016;353873;;Lancer;Lancier
100732;353873;;Lancer;Lancier
110520;353873;;Lancer;Lancier
111128;353873;;Lancer;Lancier
90016;353880;;Lancer Elite;Lancier Elite
90496;353880;;Lancer Elite;Lancier Elite
110524;353880;;Lancer Elite;Lancier Elite
111132;353880;;Lancer Elite;Lancier Elite
120292;353893;;Lancer Hater;Lancier-phobie
120244;353906;;Lancer Killer;Anti-Lancier
106312;353920;;Lanchester;Lanchester
113076;353931;;Land Mine;Mine Terrestre
267060;353931;;Land Mine;Mine Terrestre
267316;353931;;Land Mine;Mine Terrestre
267572;353931;;Land Mine;Mine Terrestre
267828;353931;;Land Mine;Mine Terrestre
268084;353931;;Land Mine;Mine Terrestre
268340;353931;;Land Mine;Mine Terrestre
123704;353941;;Land mines have a set chance of not exploding//when tripped.;Les mines terrestres ont une chance de ne pas exploser//une fois d<clench<es.
124472;353941;;Land mines have a set chance of not exploding//when tripped.;Les mines terrestres ont une chance de ne pas exploser//une fois d<clench<es.
90808;354002;;Landzaat;Landzaat
93048;354002;;Landzaat;Landzaat
93128;354002;;Landzaat;Landzaat
98488;354002;;Landzaat;Landzaat
112788;354011;;Large Tree;Grand Arbre
90884;354022;;Largo;Largo
90892;354022;;Largo;Largo
90896;354022;;Largo;Largo
90904;354022;;Largo;Largo
121252;354028;;Largo Hater;Haine de Largo
121204;354040;;Largo Lover;Amour de Largo
106100;354052;;Larry;Larry
133508;354058;;Leaf Spring;Ressort = Lames
133512;354058;;Leaf Spring;Ressort = Lames
139396;354058;;Leaf Spring;Ressort = Lames
139400;354058;;Leaf Spring;Ressort = Lames
169160;354070;;Left Heat Sink;Radiateur Gauche
169164;354070;;Left Heat Sink;Radiateur Gauche
97464;354085;;Lemmy;Lemmy
94484;354091;;Leon;Leon
94492;354091;;Leon;Leon
94496;354091;;Leon;Leon
94500;354091;;Leon;Leon
97208;354096;;Leonard;Leonard
106104;354104;;Leroy;Leroy
113412;354110;;Lift Entrance;El<vateur
159796;354124;;Light Tank;Char L<ger
159804;354124;;Light Tank;Char L<ger
160004;354124;;Light Tank;Char L<ger
160012;354124;;Light Tank;Char L<ger
160212;354124;;Light Tank;Char L<ger
160220;354124;;Light Tank;Char L<ger
160420;354124;;Light Tank;Char L<ger
160428;354124;;Light Tank;Char L<ger
160628;354124;;Light Tank;Char L<ger
160636;354124;;Light Tank;Char L<ger
160836;354124;;Light Tank;Char L<ger
160844;354124;;Light Tank;Char L<ger
161044;354124;;Light Tank;Char L<ger
161052;354124;;Light Tank;Char L<ger
161252;354124;;Light Tank;Char L<ger
161260;354124;;Light Tank;Char L<ger
138244;354135;;Link Belt;Gatling Moyenne
138248;354135;;Link Belt;Gatling Moyenne
227380;354135;;Link Belt;Gatling Moyenne
97448;354145;;Linton;Linton
93288;354152;;Lipponen;Lipponen
93608;354152;;Lipponen;Lipponen
119524;354161;;Lone Wolf;Loup Solitaire
121352;354171;;Loneliness soon sets in when no allies are nearby,//leading to decreased evasion ability.;La solitude s'installe rapidement quand aucun alli<//n'est proche, entrainant une baisse de l'esquive.
121348;354261;;Lonely;Solitude
113220;354268;;Lookout Tower;Tour de Guet
126916;354282;;Loyal Teammate;Co<quipier Loyal
77068;354297;;Lt. Nonnenkof;Ltn. Nonnenkof
77072;354297;;Lt. Nonnenkof;Ltn. Nonnenkof
122884;354311;;Lucky;Chanceux
158968;354317;;Lupus;Lupus
158972;354317;;Lupus;Lupus
156840;354323;;Lupus Armor;Armure du Lupus
156844;354323;;Lupus Armor;Armure du Lupus
171864;354323;;Lupus Armor;Armure du Lupus
171868;354323;;Lupus Armor;Armure du Lupus
159176;354335;;Lupus Regnum;Lupus Regnum
159180;354335;;Lupus Regnum;Lupus Regnum
96404;354348;;Lynn;Lynn
96412;354348;;Lynn;Lynn
96416;354348;;Lynn;Lynn
188724;354353;;MAJ-X M1;MAJ-X M1
189492;354362;;MAJ-X M10;MAJ-X M10
189748;354372;;MAJ-X M11;MAJ-X M11
190004;354382;;MAJ-X M12;MAJ-X M12
188980;354392;;MAJ-X M2;MAJ-X M2
190260;354401;;MAJ-X M20;MAJ-X M20
189236;354411;;MAJ-X M3;MAJ-X M3
165848;354420;;MGset1;MGset1
172712;354420;;MGset1;MGset1
172920;354420;;MGset1;MGset1
173128;354420;;MGset1;MGset1
168344;354427;;MP016;MP016
172504;354433;;MP017;MP017
168552;354439;;MP018;MP018
168760;354445;;MP019;MP019
168968;354451;;MP020;MP020
169176;354457;;MP021;MP021
171672;354463;;MP022;MP022
259380;354469;;MS pRf 1;MS pRf 1
255540;354478;;MSKvK 280;MSKvK 280
106316;354488;;MacDonnell;MacDonnell
130176;354499;;Machine Gun 1;Mitraillette Sup. 1
130432;354513;;Machine Gun 2;Mitraillette Sup. 2
136960;354527;;Machine Gun Boost;Mitraillette Sup.
186164;354545;;Mags M1;Mags M1
186932;354553;;Mags M10;Mags M10
247860;354562;;Mags M10R;Mags M10R
187188;354572;;Mags M11;Mags M11
187444;354581;;Mags M12;Mags M12
247348;354590;;Mags M1R;Mags M1R
176436;354599;;Mags M2;Mags M2
187700;354607;;Mags M20;Mags M20
248116;354616;;Mags M20R;Mags M20R
187956;354626;;Mags M21;Mags M21
188212;354635;;Mags M22;Mags M22
186420;354644;;Mags M3;Mags M3
188468;354652;;Mags M30;Mags M30
248372;354661;;Mags M30R;Mags M30R
247604;354671;;Mags M3R;Mags M3R
186676;354680;;Mags M4;Mags M4
265780;354680;;Mags M4;Mags M4
113268;354688;;Main Gate;Porte Principale
123172;354698;;Maintenance Lazy;N<gligence
117512;354715;;Makes all enemy units' current positions visible.;R<v>le la position actuelle des ennemis sur la carte.
116552;354765;;Makes all of one ally's attacks do critical damage.;Transforme les attaques d'un alli< en coups critiques.
116456;354817;;Makes one ally's attacks ignore any enemy defenses.;Ignore la d<fense des ennemis pour un alli<.
113892;354869;;Makeshift Blockade;Blocade de Fortune
113652;354888;;Makeshift Bridge;Pont de Fortune
79788;354905;;Malya the Dust;Malya la Poudre
79792;354905;;Malya the Dust;Malya la Poudre
119620;354920;;Man Hater;Misandre
98808;354930;;Mann;Mann
91284;354935;;Marina;Marina
91292;354935;;Marina;Marina
91296;354935;;Marina;Marina
91304;354935;;Marina;Marina
167492;354942;;Marmota;Marmota
168324;354942;;Marmota;Marmota
168532;354942;;Marmota;Marmota
168740;354942;;Marmota;Marmota
168948;354942;;Marmota;Marmota
169156;354942;;Marmota;Marmota
170612;354942;;Marmota;Marmota
170820;354942;;Marmota;Marmota
171028;354942;;Marmota;Marmota
171236;354942;;Marmota;Marmota
171652;354942;;Marmota;Marmota
172484;354942;;Marmota;Marmota
98328;354950;;Martens;Martens
93284;354958;;Martha;Martha
93292;354958;;Martha;Martha
93296;354958;;Martha;Martha
93300;354958;;Martha;Martha
93604;354958;;Martha;Martha
93612;354958;;Martha;Martha
93616;354958;;Martha;Martha
93620;354958;;Martha;Martha
93684;354965;;Martha's Baby;B<b< de Martha
93692;354965;;Martha's Baby;B<b< de Martha
93696;354965;;Martha's Baby;B<b< de Martha
93700;354965;;Martha's Baby;B<b< de Martha
80876;354979;;Mash the Hunter;Mash le Chasseur
80880;354979;;Mash the Hunter;Mash le Chasseur
121684;354995;;Masochist;Masochiste
126628;355005;;Maternal;Maternelle
106108;355014;;Matthew;Matthew
154376;355022;;Matz the Cleaner;Matz le Tueur
154380;355022;;Matz the Cleaner;Matz le Tueur
106112;355039;;Maurice;Maurice
93764;355047;;Maurits;Maurits
82504;355055;;Maximilian;Maximilian
82512;355055;;Maximilian;Maximilian
82516;355055;;Maximilian;Maximilian
95044;355055;;Maximilian;Maximilian
95052;355055;;Maximilian;Maximilian
95056;355055;;Maximilian;Maximilian
95060;355055;;Maximilian;Maximilian
95124;355055;;Maximilian;Maximilian
95132;355055;;Maximilian;Maximilian
95136;355055;;Maximilian;Maximilian
95140;355055;;Maximilian;Maximilian
100964;355055;;Maximilian;Maximilian
100972;355055;;Maximilian;Maximilian
100976;355055;;Maximilian;Maximilian
100980;355055;;Maximilian;Maximilian
149432;355055;;Maximilian;Maximilian
149784;355055;;Maximilian;Maximilian
150136;355055;;Maximilian;Maximilian
150488;355055;;Maximilian;Maximilian
150840;355055;;Maximilian;Maximilian
151192;355055;;Maximilian;Maximilian
151544;355055;;Maximilian;Maximilian
